,Region,Timestamp,Risk_score_level,Risk_score
3984,Diamond Bar,2020-05-07 ,0,-0.051902142602915695
3985,Diamond Bar,2020-05-08 ,0,-0.2857856295014073
3986,Diamond Bar,2020-05-09 ,0,0.033127351289535784
3987,Diamond Bar,2020-05-10 ,0,-0.10033095846984984
3988,Diamond Bar,2020-05-11 ,0,-0.036466907668899706
3989,Diamond Bar,2020-05-12 ,0,-0.03793829761783517
3990,Diamond Bar,2020-05-13 ,0,0.030435821176347817
3991,Diamond Bar,2020-05-14 ,0,0.035767909270603915
3992,Diamond Bar,2020-05-15 ,0,-0.06979042189193128
3993,Diamond Bar,2020-05-16 ,0,-0.2606895380404406
3994,Diamond Bar,2020-05-19 ,0,-0.13000396111542892
3995,Diamond Bar,2020-05-20 ,0,-0.0016467273655190338
3996,Diamond Bar,2020-05-21 ,0,-0.12908159225347782
3997,Diamond Bar,2020-05-22 ,0,-0.21293259701550124
3998,Diamond Bar,2020-05-23 ,1,0.12525498749471511
3999,Diamond Bar,2020-05-24 ,0,0.019740910555618385
4000,Diamond Bar,2020-05-25 ,0,-0.15368081039359918
4001,Diamond Bar,2020-05-26 ,0,-0.1912751510869486
4002,Diamond Bar,2020-05-27 ,0,-0.12364008622157402
4003,Diamond Bar,2020-05-28 ,0,-0.13322419064184013
4004,Diamond Bar,2020-05-29 ,0,-0.1396204794450826
4005,Diamond Bar,2020-05-30 ,1,0.11311799380167264
4006,Diamond Bar,2020-05-31 ,0,-0.1981783900740584
4007,Diamond Bar,2020-06-01 ,0,-0.22850202217542745
4008,Diamond Bar,2020-06-02 ,0,-0.11449071446685061
4009,Diamond Bar,2020-06-03 ,0,-0.04564012799944196
4010,Diamond Bar,2020-06-04 ,0,-0.05808765702128041
4011,Diamond Bar,2020-06-05 ,0,-0.18041296454005323
4012,Diamond Bar,2020-06-06 ,0,-0.13788776284844212
4013,Diamond Bar,2020-06-07 ,0,0.08750815027429877
4014,Diamond Bar,2020-06-08 ,0,-0.04537972506418064
4015,Diamond Bar,2020-06-09 ,0,0.0669332113558892
4016,Diamond Bar,2020-06-10 ,0,-0.03229659790722677
4017,Diamond Bar,2020-06-11 ,0,-0.07839052063809479
4018,Diamond Bar,2020-06-12 ,0,-0.047979723671585046
4019,Diamond Bar,2020-06-13 ,0,-0.004858307584502993
4020,Diamond Bar,2020-06-14 ,0,-0.16693247308459674
4021,Diamond Bar,2020-06-15 ,0,-0.10187070313961817
4022,Diamond Bar,2020-06-16 ,0,-0.01864824270859474
4023,Diamond Bar,2020-06-17 ,0,0.034082805851742594
4024,Diamond Bar,2020-06-18 ,0,0.04892669687408163
4025,Diamond Bar,2020-06-19 ,1,0.16229241355837953
4026,Diamond Bar,2020-06-20 ,1,0.11767878200544979
4027,Diamond Bar,2020-06-21 ,1,0.37163118135092726
4028,Diamond Bar,2020-06-22 ,1,0.5683696716729941
4029,Diamond Bar,2020-06-23 ,1,0.7639488189043747
4030,Diamond Bar,2020-06-24 ,1,0.2709213328314486
4031,Diamond Bar,2020-06-25 ,1,0.4296317574809255
4032,Diamond Bar,2020-06-26 ,1,0.7733251719986697
4033,Diamond Bar,2020-06-27 ,1,0.8226405838638267
4034,Diamond Bar,2020-06-28 ,1,0.8910788586859167
4035,Diamond Bar,2020-06-29 ,2,1.5987819871555822
4036,Diamond Bar,2020-06-30 ,2,1.2967567371294242
4037,Diamond Bar,2020-07-01 ,2,1.817749197565693
4038,Diamond Bar,2020-07-02 ,3,2.7571822193583224
4039,Diamond Bar,2020-07-03 ,2,1.6520534914693352
4040,Diamond Bar,2020-07-04 ,2,1.6492758041773088
4041,Diamond Bar,2020-07-05 ,2,1.8382945776859045
4042,Diamond Bar,2020-07-06 ,2,1.5137374619424562
4043,Diamond Bar,2020-07-07 ,2,1.8377096157874748
4044,Diamond Bar,2020-07-08 ,2,1.6109990079357914
4045,Diamond Bar,2020-07-12 ,2,1.4336798082912228
4046,Diamond Bar,2020-07-13 ,2,1.7297728090563034
4047,Diamond Bar,2020-07-14 ,2,1.5727504269107357
4048,Diamond Bar,2020-07-15 ,2,1.6119225524317617
4049,Diamond Bar,2020-07-16 ,2,1.7627532060934343
4050,Diamond Bar,2020-07-17 ,2,1.4901801074649557
4051,Diamond Bar,2020-07-18 ,2,1.2670096695406332
4052,Diamond Bar,2020-07-19 ,2,1.1060026438345738
4053,Diamond Bar,2020-07-20 ,2,1.0367547770425212
4054,Diamond Bar,2020-07-21 ,1,0.9959362600514102
4055,Diamond Bar,2020-07-22 ,1,0.7651820589905559
4056,Diamond Bar,2020-07-23 ,1,0.754443062094105
4057,Diamond Bar,2020-07-24 ,1,0.5271146165783824
4058,Diamond Bar,2020-07-25 ,1,0.11695845424709067
4059,Diamond Bar,2020-07-26 ,1,0.5016899773959678
4060,Downey,2020-03-31 ,1,0.36335975137483817
4061,Downey,2020-04-01 ,1,0.45931423792180553
4062,Downey,2020-04-02 ,1,0.3747297693096187
4063,Downey,2020-04-03 ,1,0.4131971718443627
4064,Downey,2020-04-04 ,1,0.5384956954089206
4065,Downey,2020-04-05 ,1,0.5957886643158832
4066,Downey,2020-04-06 ,1,0.8995070050078913
4067,Downey,2020-04-07 ,1,0.6104820092724984
4068,Downey,2020-04-08 ,1,0.7561527554073134
4069,Downey,2020-04-09 ,1,0.6915182012684502
4070,Downey,2020-04-10 ,1,0.535865922242229
4071,Downey,2020-04-11 ,1,0.789392245839607
4072,Downey,2020-04-12 ,1,0.5243709668673034
4073,Downey,2020-04-13 ,1,0.7242709599593542
4074,Downey,2020-04-14 ,1,0.6001280632860372
4075,Downey,2020-04-15 ,1,0.3998911567485316
4076,Downey,2020-04-16 ,1,0.2789861258004208
4077,Downey,2020-04-17 ,1,0.46035101429654995
4078,Downey,2020-04-18 ,1,0.8886072352475395
4079,Downey,2020-04-19 ,1,0.762922036525947
4080,Downey,2020-04-20 ,1,0.7846434679315103
4081,Downey,2020-04-21 ,1,0.7482740547010488
4082,Downey,2020-04-22 ,1,0.4837048519924275
4083,Downey,2020-04-23 ,1,0.472849334611302
4084,Downey,2020-04-24 ,1,0.6237252446375596
4085,Downey,2020-04-25 ,1,0.9683116350072383
4086,Downey,2020-04-26 ,1,0.8314695051086658
4087,Downey,2020-04-27 ,1,0.804874358354861
4088,Downey,2020-04-28 ,1,0.6513671201084249
4089,Downey,2020-04-29 ,1,0.5255944829507709
4090,Downey,2020-04-30 ,1,0.6941756543872082
4091,Downey,2020-05-01 ,1,0.6100864925256385
4092,Downey,2020-05-02 ,1,0.7822043443223086
4093,Downey,2020-05-03 ,1,0.9386777360196956
4094,Downey,2020-05-04 ,1,0.8441247969653923
4095,Downey,2020-05-05 ,1,0.781508391241786
4096,Downey,2020-05-06 ,1,0.5265506186946963
4097,Downey,2020-05-07 ,1,0.5119436014216522
4098,Downey,2020-05-08 ,1,0.4374172631926248
4099,Downey,2020-05-09 ,1,0.6745400384386303
4100,Downey,2020-05-10 ,1,0.7856698920930422
4101,Downey,2020-05-11 ,1,0.8736798769562005
4102,Downey,2020-05-12 ,2,1.3597504984633493
4103,Downey,2020-05-13 ,2,1.2575784193447892
4104,Downey,2020-05-14 ,2,1.1455532547528384
4105,Downey,2020-05-15 ,3,2.6708896694864195
4106,Downey,2020-05-16 ,2,1.0723791021757918
4107,Downey,2020-05-19 ,3,2.414315796495578
4108,Downey,2020-05-20 ,3,2.861586322881992
4109,Downey,2020-05-21 ,3,2.0793185323774197
4110,Downey,2020-05-22 ,3,2.518098289005138
4111,Downey,2020-05-23 ,2,1.676378937633432
4112,Downey,2020-05-24 ,2,1.4591203711985739
4113,Downey,2020-05-25 ,2,1.780883508122094
4114,Downey,2020-05-26 ,2,1.9470058734151958
4115,Downey,2020-05-27 ,3,2.4588955366959033
4116,Downey,2020-05-28 ,2,1.9166389666440433
4117,Downey,2020-05-29 ,2,1.7273182245736511
4118,Downey,2020-05-30 ,3,3.518928580508357
4119,Downey,2020-05-31 ,3,2.261694138994863
4120,Downey,2020-06-01 ,3,2.5345679937748518
4121,Downey,2020-06-02 ,3,2.4402969192725683
4122,Downey,2020-06-03 ,2,1.8592061317834618
4123,Downey,2020-06-04 ,2,1.4994973794151911
4124,Downey,2020-06-05 ,2,1.328194819946636
4125,Downey,2020-06-06 ,2,1.1401888533843405
4126,Downey,2020-06-07 ,3,2.1770953194604976
4127,Downey,2020-06-08 ,2,1.9595561325164093
4128,Downey,2020-06-09 ,2,1.4644548266799244
4129,Downey,2020-06-10 ,2,1.6526017255182297
4130,Downey,2020-06-11 ,2,1.4762280921988995
4131,Downey,2020-06-12 ,2,1.9597043513287575
4132,Downey,2020-06-13 ,3,2.4759634483269655
4133,Downey,2020-06-14 ,3,3.1448488235562495
4134,Downey,2020-06-15 ,3,2.6152320836864464
4135,Downey,2020-06-16 ,3,2.4087931351122167
4136,Downey,2020-06-17 ,3,2.23607094510045
4137,Downey,2020-06-18 ,3,2.656152560881674
4138,Downey,2020-06-19 ,3,3.1737344308059114
4139,Downey,2020-06-20 ,3,3.2446747268340226
4140,Downey,2020-06-21 ,3,3.762215010185011
4141,Downey,2020-06-22 ,3,3.9497075425160424
4142,Downey,2020-06-23 ,3,5.035011893833881
4143,Downey,2020-06-24 ,3,4.454041778495355
4144,Downey,2020-06-25 ,3,4.658079724485861
4145,Downey,2020-06-26 ,3,4.425950581426985
4146,Downey,2020-06-27 ,3,4.258214514915511
4147,Downey,2020-06-28 ,3,4.8778868014351975
4148,Downey,2020-06-29 ,3,5.933922735765007
4149,Downey,2020-06-30 ,3,5.606758675931097
4150,Downey,2020-07-01 ,3,7.128127038467189
4151,Downey,2020-07-02 ,3,6.790552117689198
4152,Downey,2020-07-03 ,3,4.7807071548910764
4153,Downey,2020-07-04 ,3,4.708575776752224
4154,Downey,2020-07-05 ,3,4.827506622868657
4155,Downey,2020-07-06 ,3,5.707383254679725
4156,Downey,2020-07-07 ,3,7.453393044445127
4157,Downey,2020-07-08 ,3,5.518743004015187
4158,Downey,2020-07-12 ,3,6.375906258016469
4159,Downey,2020-07-13 ,3,6.461521993671047
4160,Downey,2020-07-14 ,3,6.675530054017356
4161,Downey,2020-07-15 ,3,7.408533572337564
4162,Downey,2020-07-16 ,3,5.599279135239861
4163,Downey,2020-07-17 ,3,5.338367462762452
4164,Downey,2020-07-18 ,3,5.320477061127137
4165,Downey,2020-07-19 ,3,4.257946867995371
4166,Downey,2020-07-20 ,3,3.2392727376012425
4167,Downey,2020-07-21 ,3,3.797536939386718
4168,Downey,2020-07-22 ,3,3.1344948331396885
4169,Downey,2020-07-23 ,3,3.6704320212617154
4170,Downey,2020-07-24 ,3,3.2311654884625076
4171,Downey,2020-07-25 ,3,2.4723941118435087
4172,Downey,2020-07-26 ,3,2.4985783690359833
4173,Downtown,2020-03-27 ,0,-0.0999106458155547
4174,Downtown,2020-03-28 ,0,0.04454384013101346
4175,Downtown,2020-03-29 ,0,-0.7117434529762661
4176,Downtown,2020-03-30 ,0,-0.4602571831446729
4177,Downtown,2020-03-31 ,0,-0.37595362692205625
4178,Downtown,2020-04-01 ,0,-0.05058918809491799
4179,Downtown,2020-04-02 ,0,0.05676312405329649
4180,Downtown,2020-04-03 ,0,0.05688469193089504
4181,Downtown,2020-04-04 ,1,0.11896033223524843
4182,Downtown,2020-04-05 ,0,-0.07236079641627967
4183,Downtown,2020-04-06 ,0,-0.008091283977179387
4184,Downtown,2020-04-07 ,0,-0.0817295704424208
4185,Downtown,2020-04-08 ,0,0.08520983618899579
4186,Downtown,2020-04-09 ,1,0.26807240889510664
4187,Downtown,2020-04-10 ,1,0.15745676973400358
4188,Downtown,2020-04-11 ,1,0.5414665800488622
4189,Downtown,2020-04-12 ,1,0.16937555840954652
4190,Downtown,2020-04-13 ,1,0.3602023680996281
4191,Downtown,2020-04-14 ,1,0.5317839554316813
4192,Downtown,2020-04-15 ,1,0.4191573096193177
4193,Downtown,2020-04-16 ,0,-0.01794324751118406
4194,Downtown,2020-04-17 ,1,0.30848020162996415
4195,Downtown,2020-04-18 ,2,1.3296109923143875
4196,Downtown,2020-04-19 ,1,0.5816238744669215
4197,Downtown,2020-04-20 ,1,0.8120773604726992
4198,Downtown,2020-04-21 ,1,0.5382768786519839
4199,Downtown,2020-04-22 ,1,0.17561233297507808
4200,Downtown,2020-04-23 ,1,0.32746071421508066
4201,Downtown,2020-04-24 ,1,0.3464448224698163
4202,Downtown,2020-04-25 ,2,1.2023196647940189
4203,Downtown,2020-04-26 ,1,0.25356901865287323
4204,Downtown,2020-04-27 ,1,0.3720295528110651
4205,Downtown,2020-04-28 ,1,0.5644031853268162
4206,Downtown,2020-04-29 ,1,0.45799345228589755
4207,Downtown,2020-04-30 ,1,0.8124103879683741
4208,Downtown,2020-05-01 ,1,0.6313466774059963
4209,Downtown,2020-05-02 ,1,0.9855634541463422
4210,Downtown,2020-05-03 ,1,0.6737165071963493
4211,Downtown,2020-05-04 ,1,0.3713616143737243
4212,Downtown,2020-05-05 ,1,0.6428606964158449
4213,Downtown,2020-05-06 ,1,0.5617550602635214
4214,Downtown,2020-05-07 ,1,0.6613487734855058
4215,Downtown,2020-05-08 ,1,0.2697156299110409
4216,Downtown,2020-05-09 ,1,0.6673624453122896
4217,Downtown,2020-05-10 ,1,0.3045842079864746
4218,Downtown,2020-05-11 ,1,0.37886509197936025
4219,Downtown,2020-05-12 ,1,0.5941669398772874
4220,Downtown,2020-05-13 ,1,0.7140804670063262
4221,Downtown,2020-05-14 ,1,0.8942192343647781
4222,Downtown,2020-05-15 ,1,0.45497719914255086
4223,Downtown,2020-05-16 ,0,0.060393380589697315
4224,Downtown,2020-05-19 ,1,0.38911035328075066
4225,Downtown,2020-05-20 ,1,0.9853552477531593
4226,Downtown,2020-05-21 ,2,1.0861651534182177
4227,Downtown,2020-05-22 ,2,1.2865107279242662
4228,Downtown,2020-05-23 ,2,1.8117616941027463
4229,Downtown,2020-05-24 ,2,1.4906346663105505
4230,Downtown,2020-05-25 ,2,1.2733364512733834
4231,Downtown,2020-05-26 ,2,1.179958623488667
4232,Downtown,2020-05-27 ,2,1.2988054352973692
4233,Downtown,2020-05-28 ,2,1.3396917089251128
4234,Downtown,2020-05-29 ,2,1.2253415388086548
4235,Downtown,2020-05-30 ,3,2.000784676200573
4236,Downtown,2020-05-31 ,1,0.5495184828825941
4237,Downtown,2020-06-01 ,2,1.2580194123630537
4238,Downtown,2020-06-02 ,1,0.9704695179747603
4239,Downtown,2020-06-03 ,2,1.1720998594801904
4240,Downtown,2020-06-04 ,2,1.1919825426949784
4241,Downtown,2020-06-05 ,1,0.7628540131659554
4242,Downtown,2020-06-06 ,2,1.1969617746168162
4243,Downtown,2020-06-07 ,2,1.2483676077711796
4244,Downtown,2020-06-08 ,2,1.3514833649962659
4245,Downtown,2020-06-09 ,2,1.029677868591416
4246,Downtown,2020-06-10 ,1,0.991415320840266
4247,Downtown,2020-06-11 ,2,1.0050999257435187
4248,Downtown,2020-06-12 ,2,1.0960064155545464
4249,Downtown,2020-06-13 ,1,0.9033018958226556
4250,Downtown,2020-06-14 ,1,0.8848860745901025
4251,Downtown,2020-06-15 ,1,0.7823737049715759
4252,Downtown,2020-06-16 ,2,1.222183855993623
4253,Downtown,2020-06-17 ,2,1.1114521280705314
4254,Downtown,2020-06-18 ,2,1.5777541455120205
4255,Downtown,2020-06-19 ,2,1.4152768792667407
4256,Downtown,2020-06-20 ,1,0.6583804626037473
4257,Downtown,2020-06-21 ,2,1.2664675237443392
4258,Downtown,2020-06-22 ,2,1.259239200475747
4259,Downtown,2020-06-23 ,2,1.6658798985397534
4260,Downtown,2020-06-24 ,1,0.928349672834117
4261,Downtown,2020-06-25 ,2,1.9045244911602315
4262,Downtown,2020-06-26 ,2,1.8680955636924659
4263,Downtown,2020-06-27 ,2,1.6731839020927102
4264,Downtown,2020-06-28 ,3,2.6326243027891136
4265,Downtown,2020-06-29 ,3,3.1119030918859787
4266,Downtown,2020-06-30 ,3,2.9932497613472573
4267,Downtown,2020-07-01 ,3,3.637477668330179
4268,Downtown,2020-07-02 ,3,5.447873692867113
4269,Downtown,2020-07-03 ,3,4.1247042570641845
4270,Downtown,2020-07-04 ,3,2.518164379138091
4271,Downtown,2020-07-05 ,3,3.5468181667775114
4272,Downtown,2020-07-06 ,3,2.8436589469609688
4273,Downtown,2020-07-07 ,3,3.3359746067625577
4274,Downtown,2020-07-08 ,3,2.7242385402368368
4275,Downtown,2020-07-12 ,3,2.6384169265455033
4276,Downtown,2020-07-13 ,3,3.046710862133669
4277,Downtown,2020-07-14 ,3,3.044448672276159
4278,Downtown,2020-07-15 ,3,3.5588996166977283
4279,Downtown,2020-07-16 ,3,4.7931460881516585
4280,Downtown,2020-07-17 ,3,3.644043703499403
4281,Downtown,2020-07-18 ,3,2.8920470715819016
4282,Downtown,2020-07-19 ,3,3.3062730059297882
4283,Downtown,2020-07-20 ,3,3.4573948906843675
4284,Downtown,2020-07-21 ,3,3.6782782451653335
4285,Downtown,2020-07-22 ,3,3.2565363339793256
4286,Downtown,2020-07-23 ,3,4.487879559049367
4287,Downtown,2020-07-24 ,3,3.0655463493774815
4288,Downtown,2020-07-25 ,3,2.226179739941711
4289,Downtown,2020-07-26 ,3,3.1833702787907274
4290,Duarte,2020-03-30 ,0,-0.8871911968652689
4291,Duarte,2020-03-31 ,0,-0.8160482291390552
4292,Duarte,2020-04-01 ,0,-0.5936689198399948
4293,Duarte,2020-04-02 ,0,-0.4954559115250328
4294,Duarte,2020-04-03 ,0,-0.43531175677496486
4295,Duarte,2020-04-04 ,0,-0.4355885025332629
4296,Duarte,2020-04-05 ,0,-0.7592720724867673
4297,Duarte,2020-04-06 ,0,-0.6329264263972262
4298,Duarte,2020-04-07 ,0,-0.6494268651538129
4299,Duarte,2020-04-08 ,0,-0.5010820396073224
4300,Duarte,2020-04-09 ,0,-0.28248728958352876
4301,Duarte,2020-04-10 ,0,-0.4336204340612601
4302,Duarte,2020-04-11 ,0,-0.48491271927205143
4303,Duarte,2020-04-12 ,0,-0.4662324915515481
4304,Duarte,2020-04-13 ,0,-0.07590690072350892
4305,Duarte,2020-04-14 ,1,0.35959393976121534
4306,Duarte,2020-04-15 ,0,-0.40283130332210326
4307,Duarte,2020-04-16 ,0,-0.4003765440337831
4308,Duarte,2020-04-17 ,0,0.021260598956856173
4309,Duarte,2020-04-18 ,1,0.4438837735466281
4310,Duarte,2020-04-19 ,1,0.7052200972162833
4311,Duarte,2020-04-20 ,2,1.3695997775938107
4312,Duarte,2020-04-21 ,1,0.9671500815943966
4313,Duarte,2020-04-22 ,1,0.7169918897242272
4314,Duarte,2020-04-23 ,2,1.0075751578664687
4315,Duarte,2020-04-24 ,1,0.5513319231928322
4316,Duarte,2020-04-25 ,1,0.3483139424420353
4317,Duarte,2020-04-26 ,0,-0.21231326490521354
4318,Duarte,2020-04-27 ,0,-0.3337653713231645
4319,Duarte,2020-04-28 ,0,-0.11536259008920871
4320,Duarte,2020-04-29 ,0,0.0028566731361773364
4321,Duarte,2020-04-30 ,2,1.1005923588893094
4322,Duarte,2020-05-01 ,1,0.7398128731450722
4323,Duarte,2020-05-02 ,1,0.6331645564683198
4324,Duarte,2020-05-03 ,1,0.8013538505116022
4325,Duarte,2020-05-04 ,1,0.323936791212701
4326,Duarte,2020-05-05 ,1,0.8528503106202558
4327,Duarte,2020-05-06 ,1,0.33528736202918563
4328,Duarte,2020-05-07 ,1,0.4155986703863626
4329,Duarte,2020-05-08 ,0,-0.3931423167015913
4330,Duarte,2020-05-09 ,1,0.2064290331205176
4331,Duarte,2020-05-10 ,0,-0.24537073437377283
4332,Duarte,2020-05-11 ,0,-0.07635320041872742
4333,Duarte,2020-05-12 ,1,0.15813501189898638
4334,Duarte,2020-05-13 ,1,0.2337369818511227
4335,Duarte,2020-05-14 ,1,0.6699710765342567
4336,Duarte,2020-05-15 ,0,-0.08268617312024672
4337,Duarte,2020-05-16 ,0,-0.6942840902141538
4338,Duarte,2020-05-19 ,0,-0.1938964671887999
4339,Duarte,2020-05-20 ,1,0.17129918843865627
4340,Duarte,2020-05-21 ,1,0.36820656958321424
4341,Duarte,2020-05-22 ,0,-0.09422671536343796
4342,Duarte,2020-05-23 ,1,0.6800073824103713
4343,Duarte,2020-05-24 ,1,0.38676318271881616
4344,Duarte,2020-05-25 ,1,0.22990603936536347
4345,Duarte,2020-05-26 ,1,0.22545458273349234
4346,Duarte,2020-05-27 ,1,0.5792854640733083
4347,Duarte,2020-05-28 ,1,0.7938595221138729
4348,Duarte,2020-05-29 ,1,0.5729043327274019
4349,Duarte,2020-05-30 ,1,0.7580361485669902
4350,Duarte,2020-05-31 ,1,0.9371918539178445
4351,Duarte,2020-06-01 ,1,0.6367768986558244
4352,Duarte,2020-06-02 ,1,0.6997650765755717
4353,Duarte,2020-06-03 ,1,0.38618550091540804
4354,Duarte,2020-06-04 ,1,0.4817076172340874
4355,Duarte,2020-06-05 ,1,0.10317734341309366
4356,Duarte,2020-06-06 ,1,0.22997461549953677
4357,Duarte,2020-06-07 ,1,0.6215006215694641
4358,Duarte,2020-06-08 ,1,0.5361501879613515
4359,Duarte,2020-06-09 ,1,0.46091151616986786
4360,Duarte,2020-06-10 ,1,0.32622443778570565
4361,Duarte,2020-06-11 ,1,0.4261676064308136
4362,Duarte,2020-06-12 ,0,-0.10696811670699088
4363,Duarte,2020-06-13 ,1,0.11691942368540852
4364,Duarte,2020-06-14 ,0,-0.08920578830992056
4365,Duarte,2020-06-15 ,1,0.34586739453547694
4366,Duarte,2020-06-16 ,1,0.6438318071646763
4367,Duarte,2020-06-17 ,1,0.671400966607003
4368,Duarte,2020-06-18 ,1,0.8343700411421154
4369,Duarte,2020-06-19 ,1,0.6675001164116496
4370,Duarte,2020-06-20 ,0,0.027147493892393775
4371,Duarte,2020-06-21 ,1,0.7172755152888663
4372,Duarte,2020-06-22 ,1,0.9218987102094869
4373,Duarte,2020-06-23 ,2,1.1789653372922158
4374,Duarte,2020-06-24 ,2,1.1702701497941246
4375,Duarte,2020-06-25 ,2,1.6075437610224617
4376,Duarte,2020-06-26 ,2,1.7604776393276436
4377,Duarte,2020-06-27 ,2,1.6420113688616915
4378,Duarte,2020-06-28 ,3,2.3320313107198394
4379,Duarte,2020-06-29 ,3,3.0520525345264793
4380,Duarte,2020-06-30 ,3,2.3043542936684243
4381,Duarte,2020-07-01 ,3,2.379558344498966
4382,Duarte,2020-07-02 ,3,3.602878459059392
4383,Duarte,2020-07-03 ,2,1.4887866522916744
4384,Duarte,2020-07-04 ,2,1.810600912283555
4385,Duarte,2020-07-05 ,3,2.7580464517649665
4386,Duarte,2020-07-06 ,2,1.9010054513660877
4387,Duarte,2020-07-07 ,2,1.9176170766703147
4388,Duarte,2020-07-08 ,3,2.1735611856732744
4389,Duarte,2020-07-12 ,3,2.6690443944944344
4390,Duarte,2020-07-13 ,2,1.9819714509718447
4391,Duarte,2020-07-14 ,3,2.4798157649433925
4392,Duarte,2020-07-15 ,3,2.353400211144257
4393,Duarte,2020-07-16 ,3,3.27575232278454
4394,Duarte,2020-07-17 ,3,2.245267409802504
4395,Duarte,2020-07-18 ,1,0.8449052439425718
4396,Duarte,2020-07-19 ,2,1.4531522514899327
4397,Duarte,2020-07-20 ,2,1.367824343699356
4398,Duarte,2020-07-21 ,3,4.639538553055578
4399,Duarte,2020-07-22 ,3,2.2027326742053464
4400,Duarte,2020-07-23 ,3,3.637675409886043
4401,Duarte,2020-07-24 ,3,2.458528090619646
4402,Duarte,2020-07-25 ,2,1.7095058199348012
4403,Duarte,2020-07-26 ,3,2.228813132327173
4404,Eagle Rock,2020-03-24 ,0,-0.42267014172967005
4405,Eagle Rock,2020-03-25 ,0,-0.2228515547985215
4406,Eagle Rock,2020-03-26 ,0,0.02715842448615435
4407,Eagle Rock,2020-03-27 ,0,-0.10090756532987634
4408,Eagle Rock,2020-03-28 ,0,-0.10678331794653068
4409,Eagle Rock,2020-03-29 ,0,-0.21660173456229995
4410,Eagle Rock,2020-03-30 ,0,-0.24605284575716307
4411,Eagle Rock,2020-03-31 ,0,-0.1781903170843708
4412,Eagle Rock,2020-04-01 ,0,-0.000486038429190518
4413,Eagle Rock,2020-04-02 ,0,-0.06839303257421851
4414,Eagle Rock,2020-04-03 ,0,-0.041458256205843855
4415,Eagle Rock,2020-04-04 ,0,-0.02706303650941104
4416,Eagle Rock,2020-04-05 ,0,0.0631330460351256
4417,Eagle Rock,2020-04-06 ,1,0.21486537988410484
4418,Eagle Rock,2020-04-07 ,1,0.14685096420219054
4419,Eagle Rock,2020-04-08 ,1,0.29863304654980977
4420,Eagle Rock,2020-04-09 ,1,0.39616299699857227
4421,Eagle Rock,2020-04-10 ,1,0.1538135527507848
4422,Eagle Rock,2020-04-11 ,0,0.03503013382847904
4423,Eagle Rock,2020-04-12 ,0,-0.15537233904150388
4424,Eagle Rock,2020-04-13 ,0,0.054522153248406986
4425,Eagle Rock,2020-04-14 ,1,0.16521300297454392
4426,Eagle Rock,2020-04-15 ,0,-0.1905879657970653
4427,Eagle Rock,2020-04-16 ,0,-0.13625981701828085
4428,Eagle Rock,2020-04-17 ,1,0.3499234551461535
4429,Eagle Rock,2020-04-18 ,1,0.6675240339945364
4430,Eagle Rock,2020-04-19 ,1,0.6783734624693203
4431,Eagle Rock,2020-04-20 ,1,0.8920448783860658
4432,Eagle Rock,2020-04-21 ,1,0.6101042875141347
4433,Eagle Rock,2020-04-22 ,1,0.1383407424186195
4434,Eagle Rock,2020-04-23 ,1,0.4130130629641775
4435,Eagle Rock,2020-04-24 ,1,0.2783170217615531
4436,Eagle Rock,2020-04-25 ,1,0.45506639339416616
4437,Eagle Rock,2020-04-26 ,1,0.2670157477784728
4438,Eagle Rock,2020-04-27 ,1,0.3494255299075534
4439,Eagle Rock,2020-04-28 ,1,0.2072821824837453
4440,Eagle Rock,2020-04-29 ,0,0.058743438096132
4441,Eagle Rock,2020-04-30 ,1,0.12320413801679099
4442,Eagle Rock,2020-05-01 ,0,0.04807333901762555
4443,Eagle Rock,2020-05-02 ,1,0.3930376466282612
4444,Eagle Rock,2020-05-03 ,1,0.20868101047500254
4445,Eagle Rock,2020-05-04 ,0,-0.01930139021717478
4446,Eagle Rock,2020-05-05 ,1,0.29252175900596616
4447,Eagle Rock,2020-05-06 ,1,0.20076351490384106
4448,Eagle Rock,2020-05-07 ,1,0.6066032552661883
4449,Eagle Rock,2020-05-08 ,0,-0.06905179661668114
4450,Eagle Rock,2020-05-09 ,1,0.27679448290199643
4451,Eagle Rock,2020-05-10 ,1,0.5108567664810588
4452,Eagle Rock,2020-05-11 ,1,0.44422371545312106
4453,Eagle Rock,2020-05-12 ,2,1.3366099360451944
4454,Eagle Rock,2020-05-13 ,1,0.8689941536799453
4455,Eagle Rock,2020-05-14 ,1,0.9610120732049123
4456,Eagle Rock,2020-05-15 ,1,0.4771140768371475
4457,Eagle Rock,2020-05-16 ,0,-0.13990789350114533
4458,Eagle Rock,2020-05-19 ,1,0.16002771255877768
4459,Eagle Rock,2020-05-20 ,1,0.2717786895833664
4460,Eagle Rock,2020-05-21 ,1,0.2990575964216842
4461,Eagle Rock,2020-05-22 ,1,0.2783647157499247
4462,Eagle Rock,2020-05-23 ,1,0.7197778611559875
4463,Eagle Rock,2020-05-24 ,1,0.710612837599757
4464,Eagle Rock,2020-05-25 ,1,0.7338505227402945
4465,Eagle Rock,2020-05-26 ,1,0.812535918005116
4466,Eagle Rock,2020-05-27 ,1,0.9410908078896395
4467,Eagle Rock,2020-05-28 ,1,0.6497208220151655
4468,Eagle Rock,2020-05-29 ,1,0.6609582594291944
4469,Eagle Rock,2020-05-30 ,1,0.8735152502761111
4470,Eagle Rock,2020-05-31 ,1,0.3072142956883712
