,Region,Timestamp,Risk_score_level,Risk_score
108,Acton,2020-07-31 ,3,27.381829124621472
109,Acton,2020-08-01 ,3,24.049133656398535
110,Acton,2020-08-02 ,3,33.57392152881593
111,Acton,2020-08-03 ,3,34.4306316451769
112,Acton,2020-08-04 ,3,38.33502869195128
113,Acton,2020-08-05 ,3,38.80697026350717
114,Acton,2020-08-06 ,3,37.65827963886653
115,Acton,2020-08-07 ,3,42.834663566582336
116,Acton,2020-08-08 ,3,38.90172355345369
117,Acton,2020-08-09 ,3,47.25578188786511
118,Acton,2020-08-10 ,3,48.4697937928837
119,Acton,2020-08-11 ,3,49.8258654451999
120,Acton,2020-08-12 ,3,47.429426065144895
121,Acton,2020-08-13 ,3,46.269505420955035
122,Acton,2020-08-14 ,3,49.51343694299103
123,Acton,2020-08-15 ,3,40.03792078134583
124,Acton,2020-08-16 ,3,46.97423593941659
125,Acton,2020-08-17 ,3,47.07558686584828
126,Acton,2020-08-18 ,3,45.90186265596251
127,Acton,2020-08-19 ,3,53.76095787874214
128,Acton,2020-08-20 ,3,51.57349044579883
129,Acton,2020-08-21 ,3,42.10775375951108
130,Acton,2020-08-22 ,3,47.60447399486833
131,Agoura Hills,2020-03-29 ,0,-4.943820628282757
132,Agoura Hills,2020-03-30 ,0,-4.137996800465275
133,Agoura Hills,2020-03-31 ,0,-3.595410358058822
134,Agoura Hills,2020-04-01 ,0,-1.7429435142872958
135,Agoura Hills,2020-04-02 ,0,-2.0934361872816623
136,Agoura Hills,2020-04-03 ,0,-2.0886011842526075
137,Agoura Hills,2020-04-04 ,0,-0.08884693454321246
138,Agoura Hills,2020-04-05 ,2,1.0919148610863387
139,Agoura Hills,2020-04-06 ,1,0.8462156233086499
140,Agoura Hills,2020-04-07 ,1,0.4433487560119809
141,Agoura Hills,2020-04-08 ,2,1.8674373345167659
142,Agoura Hills,2020-04-09 ,1,0.7926702170924769
143,Agoura Hills,2020-04-10 ,1,0.7542454569951166
144,Agoura Hills,2020-04-11 ,1,0.4029569605208128
145,Agoura Hills,2020-04-12 ,0,-0.6167481814142147
146,Agoura Hills,2020-04-13 ,1,0.6884173412206628
147,Agoura Hills,2020-04-14 ,3,2.7657718879926443
148,Agoura Hills,2020-04-15 ,0,-0.07524285769748819
149,Agoura Hills,2020-04-16 ,0,0.008168452322377485
150,Agoura Hills,2020-04-17 ,3,2.600120479866783
151,Agoura Hills,2020-04-18 ,3,3.6633256335259423
152,Agoura Hills,2020-04-19 ,3,4.415799257112896
153,Agoura Hills,2020-04-20 ,3,6.8854647484193565
154,Agoura Hills,2020-04-21 ,3,6.258310799616525
155,Agoura Hills,2020-04-22 ,3,6.13898232423797
156,Agoura Hills,2020-04-23 ,3,6.599613963748216
157,Agoura Hills,2020-04-24 ,3,4.730915324093436
158,Agoura Hills,2020-04-25 ,3,4.470545906317654
159,Agoura Hills,2020-04-26 ,3,3.6967952662953896
160,Agoura Hills,2020-04-27 ,3,5.488404137157732
161,Agoura Hills,2020-04-28 ,3,6.079731013826018
162,Agoura Hills,2020-04-29 ,3,5.5811100648017735
163,Agoura Hills,2020-04-30 ,3,5.405998868140807
164,Agoura Hills,2020-05-01 ,3,4.9797227781040885
165,Agoura Hills,2020-05-02 ,3,6.097449347907646
166,Agoura Hills,2020-05-03 ,3,4.84896747879662
167,Agoura Hills,2020-05-04 ,3,4.813710997081652
168,Agoura Hills,2020-05-05 ,3,4.781487653912862
169,Agoura Hills,2020-05-06 ,3,4.647383889774712
170,Agoura Hills,2020-05-07 ,3,5.172537293309326
171,Agoura Hills,2020-05-08 ,3,4.163973680093424
172,Agoura Hills,2020-05-09 ,3,4.4476472118477535
173,Agoura Hills,2020-05-10 ,3,3.742217266801257
174,Agoura Hills,2020-05-11 ,3,4.118356477601911
175,Agoura Hills,2020-05-12 ,3,4.793710301321713
176,Agoura Hills,2020-05-13 ,3,5.634520331181731
177,Agoura Hills,2020-05-14 ,3,5.955957939389699
178,Agoura Hills,2020-05-15 ,3,5.495251222192667
179,Agoura Hills,2020-05-16 ,3,5.170194869481586
180,Agoura Hills,2020-05-19 ,3,6.020074283905419
181,Agoura Hills,2020-05-20 ,3,7.17783227630357
182,Agoura Hills,2020-05-21 ,3,7.175685054461474
183,Agoura Hills,2020-05-22 ,3,6.933169110603536
184,Agoura Hills,2020-05-23 ,3,6.818840809164965
185,Agoura Hills,2020-05-24 ,3,5.413506636819462
186,Agoura Hills,2020-05-25 ,3,5.648589889685532
187,Agoura Hills,2020-05-26 ,3,6.559807774213984
188,Agoura Hills,2020-05-27 ,3,7.032857263118727
189,Agoura Hills,2020-05-28 ,3,6.969161353649011
190,Agoura Hills,2020-05-29 ,3,8.2613084053951
191,Agoura Hills,2020-05-30 ,3,9.365040494381642
192,Agoura Hills,2020-05-31 ,3,7.006655150430218
193,Agoura Hills,2020-06-01 ,3,6.4066643087067625
194,Agoura Hills,2020-06-02 ,3,6.044069112602403
195,Agoura Hills,2020-06-03 ,3,6.48180205764275
196,Agoura Hills,2020-06-04 ,3,6.965902982042475
197,Agoura Hills,2020-06-05 ,3,4.812404645331566
198,Agoura Hills,2020-06-06 ,3,4.760826274509201
199,Agoura Hills,2020-06-07 ,3,5.406794691620744
200,Agoura Hills,2020-06-08 ,3,6.1701395642543915
201,Agoura Hills,2020-06-09 ,3,6.693941569426848
202,Agoura Hills,2020-06-10 ,3,7.137140170065256
203,Agoura Hills,2020-06-11 ,3,6.9580198249298855
204,Agoura Hills,2020-06-12 ,3,7.330705462138359
205,Agoura Hills,2020-06-13 ,3,7.870108610625062
206,Agoura Hills,2020-06-14 ,3,7.955471940501377
207,Agoura Hills,2020-06-15 ,3,8.802723635887682
208,Agoura Hills,2020-06-16 ,3,9.238084126025573
209,Agoura Hills,2020-06-17 ,3,9.33991950038286
210,Agoura Hills,2020-06-18 ,3,8.941317045695667
211,Agoura Hills,2020-06-19 ,3,15.360654467932001
212,Agoura Hills,2020-06-20 ,3,12.481199946607152
213,Agoura Hills,2020-06-21 ,3,11.791446222561689
214,Agoura Hills,2020-06-22 ,3,14.257733217962754
215,Agoura Hills,2020-06-23 ,3,14.658753174164474
216,Agoura Hills,2020-06-24 ,3,14.72779461493339
217,Agoura Hills,2020-06-25 ,3,16.843123455682015
218,Agoura Hills,2020-06-26 ,3,15.069698400559375
219,Agoura Hills,2020-06-27 ,3,17.338425970950293
220,Agoura Hills,2020-06-28 ,3,17.47320543426952
221,Agoura Hills,2020-06-29 ,3,18.67733140602705
222,Agoura Hills,2020-06-30 ,3,18.601022445177193
223,Agoura Hills,2020-07-01 ,3,19.956369893660206
224,Agoura Hills,2020-07-02 ,3,25.743763410676724
225,Agoura Hills,2020-07-03 ,3,25.587887117370474
226,Agoura Hills,2020-07-04 ,3,23.736216097078884
227,Agoura Hills,2020-07-05 ,3,23.34746383489809
228,Agoura Hills,2020-07-06 ,3,22.142872381482483
229,Agoura Hills,2020-07-07 ,3,22.15529023087698
230,Agoura Hills,2020-07-08 ,3,24.585599998769926
231,Agoura Hills,2020-07-12 ,3,27.288877220281442
232,Agoura Hills,2020-07-13 ,3,27.159488334873487
233,Agoura Hills,2020-07-14 ,3,27.04972475679154
234,Agoura Hills,2020-07-15 ,3,28.355580994144855
235,Agoura Hills,2020-07-16 ,3,31.19401306740953
236,Agoura Hills,2020-07-17 ,3,29.84154860209912
237,Agoura Hills,2020-07-18 ,3,33.99654299085287
238,Agoura Hills,2020-07-19 ,3,35.58821998180261
239,Agoura Hills,2020-07-20 ,3,34.01107803101475
240,Agoura Hills,2020-07-21 ,3,32.44558813721616
241,Agoura Hills,2020-07-22 ,3,30.787422346848246
242,Agoura Hills,2020-07-23 ,3,30.27785507109052
243,Agoura Hills,2020-07-24 ,3,33.681517017096475
244,Agoura Hills,2020-07-25 ,3,34.38756259917462
245,Agoura Hills,2020-07-26 ,3,36.21273119603055
246,Agoura Hills,2020-07-27 ,3,36.72127741524798
247,Agoura Hills,2020-07-28 ,3,35.151297875779555
248,Agoura Hills,2020-07-29 ,3,34.6563407178705
249,Agoura Hills,2020-07-30 ,3,38.268433337933295
250,Agoura Hills,2020-07-31 ,3,41.53203035147025
251,Agoura Hills,2020-08-01 ,3,40.56316781902707
252,Agoura Hills,2020-08-02 ,3,45.88351806208178
253,Agoura Hills,2020-08-03 ,3,46.47987514376476
