ZIP,confirmed_cases,population,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Covina,335.61805555555554,50954.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Crestview,87.72916666666667,5284.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Culver City,151.77551020408163,38816.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Del Rey,108.11971830985915,28010.0,2.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
Diamond Bar,131.12244897959184,56784.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Downey,1166.4172661870505,107323.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Downtown,216.51048951048952,27849.0,1.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Duarte,154.35,21486.0,2.0,81.55814285714285,35.90885714285715,85.22857142857144,-40.07857142857143,-14.042857142857143,-19.257142857142856,-43.69285714285714,-40.3,16.735714285714284
Eagle Rock,214.46575342465752,32493.0,2.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
East Hollywood,241.47517730496455,73967.0,1.0,81.23631205673759,35.82127659574469,84.90524822695036,-40.163120567375884,-14.127659574468085,-19.375886524822697,-43.765957446808514,-40.283687943262414,16.73049645390071
East Los Angeles,1695.9027777777778,125897.0,1.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Echo Park,63.59027777777778,40455.0,1.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
El Monte,1171.654135338346,116249.0,1.0,83.48962406015036,36.380601503759415,87.28699248120301,-39.80451127819549,-13.68421052631579,-18.24812030075188,-43.30827067669173,-39.984962406015036,16.458646616541355
El Segundo,44.20979020979021,15970.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
El Sereno,335.63703703703703,40954.0,2.0,82.83148148148148,36.17577777777778,86.6391851851852,-39.96296296296296,-13.837037037037037,-18.71851851851852,-43.45185185185185,-39.98518518518519,16.488888888888887
Encino,166.53061224489795,41905.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Exposition Park,380.8071428571429,31062.0,1.0,81.55814285714285,35.90885714285715,85.22857142857144,-40.07857142857143,-14.042857142857143,-19.257142857142856,-43.69285714285714,-40.3,16.735714285714284
Gardena,356.5034013605442,57818.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Glassell Park,232.4160583941606,23467.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Glendale,1069.639455782313,195047.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Glendora,303.92957746478874,50177.0,2.0,81.18471830985915,35.923098591549305,84.75126760563381,-40.014084507042256,-13.943661971830986,-19.52112676056338,-43.66197183098591,-40.15492957746479,16.690140845070424
Granada Hills,362.8979591836735,50535.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Hacienda Heights,274.4160583941606,53525.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Hancock Park,94.10416666666667,9804.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Harbor City,152.21167883211677,23561.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Harbor Gateway,248.0359712230216,39688.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Harvard Heights,177.89928057553956,18587.0,1.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Harvard Park,471.5,10297.0,1.0,82.59941176470589,36.11558823529413,86.36985294117648,-40.0,-13.875,-18.830882352941178,-43.50735294117647,-40.0514705882353,16.551470588235293
Hawthorne,551.375,86265.0,1.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Highland Park,325.9424460431655,57566.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Hollywood,369.95862068965516,77818.0,1.0,80.55931034482758,35.795724137931046,84.06586206896554,-40.07586206896552,-13.820689655172414,-19.52413793103448,-43.675862068965515,-40.15862068965517,16.779310344827586
Hollywood Hills,102.91724137931034,21588.0,2.0,80.55931034482758,35.795724137931046,84.06586206896554,-40.07586206896552,-13.820689655172414,-19.52413793103448,-43.675862068965515,-40.15862068965517,16.779310344827586
Huntington Park,834.8074074074074,61370.0,1.0,82.83148148148148,36.17577777777778,86.6391851851852,-39.96296296296296,-13.837037037037037,-18.71851851851852,-43.45185185185185,-39.98518518518519,16.488888888888887
Hyde Park,223.74285714285713,36635.0,1.0,81.55814285714285,35.90885714285715,85.22857142857144,-40.07857142857143,-14.042857142857143,-19.257142857142856,-43.69285714285714,-40.3,16.735714285714284
Inglewood,787.2448979591836,112482.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Koreatown,347.2721088435374,115070.0,1.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
La Canada Flintridge,60.640845070422536,20009.0,2.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
La Mirada,238.02721088435374,46782.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
La Puente,351.8333333333333,41009.0,2.0,82.07355072463768,36.00014492753625,85.78920289855074,-40.04347826086956,-13.96376811594203,-19.057971014492754,-43.608695652173914,-40.18840579710145,16.652173913043477
La Verne,97.34507042253522,33117.0,2.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
Lake Balboa,265.97202797202794,24238.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Lake Los Angeles,53.63846153846154,11141.0,2.0,84.36084615384614,36.59946153846154,88.20607692307695,-39.761538461538464,-13.515384615384615,-17.853846153846153,-43.146153846153844,-39.723076923076924,16.315384615384616
Lakewood,332.8951048951049,79412.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Lancaster,833.7708333333334,120783.0,2.0,80.78166666666665,35.84541666666668,84.30631944444445,-40.06944444444444,-13.875,-19.645833333333332,-43.68055555555556,-40.11805555555556,16.73611111111111
Lawndale,174.45138888888889,31729.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Leimert Park,92.24817518248175,11782.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Lincoln Heights,348.2014388489209,26616.0,1.0,81.81395683453238,35.96258992805757,85.50791366906475,-40.05755395683453,-14.0,-19.151079136690647,-43.64748201438849,-40.23741007194245,16.690647482014388
Lomita,70.95804195804196,19984.0,2.0,80.8844755244755,35.80559440559442,84.47734265734267,-40.12587412587413,-13.902097902097902,-19.475524475524477,-43.6993006993007,-40.14685314685315,16.727272727272727
Los Feliz,66.13475177304964,35238.0,2.0,81.23631205673759,35.82127659574469,84.90524822695036,-40.163120567375884,-14.127659574468085,-19.375886524822697,-43.765957446808514,-40.283687943262414,16.73049645390071
Lynwood,905.5342465753424,69899.0,2.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
Manhattan Beach,114.23809523809524,34039.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Mar Vista,103.34246575342466,35492.0,2.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
Maywood,417.64233576642334,28083.0,1.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Melrose,651.7006802721088,31138.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Miracle Mile,56.86713286713287,7295.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Monrovia,218.13138686131387,36817.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Montebello,647.2173913043479,61960.0,2.0,82.08289855072464,35.987753623188425,85.83210144927536,-40.07971014492754,-13.91304347826087,-19.014492753623188,-43.57971014492754,-40.07971014492754,16.615942028985508
Monterey Park,239.8835616438356,59933.0,2.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
Mt. Washington,147.6474820143885,12728.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
North Hills,562.1459854014598,53095.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
North Hollywood,938.4794520547945,77848.0,1.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
Northridge,411.2857142857143,57561.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Norwalk,875.4820143884892,103223.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Pacoima,980.8905109489051,75014.0,2.0,82.33503649635037,36.0497080291971,86.07605839416058,-40.02189781021898,-13.91970802919708,-18.94890510948905,-43.56204379562044,-40.12408759124087,16.605839416058394
Palmdale,1030.5857142857142,117432.0,2.0,81.55814285714285,35.90885714285715,85.22857142857144,-40.07857142857143,-14.042857142857143,-19.257142857142856,-43.69285714285714,-40.3,16.735714285714284
Palms,210.58333333333334,42545.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Panorama City,894.1884057971015,65766.0,1.0,82.07173913043478,35.99456521739132,85.78855072463769,-40.04347826086956,-13.96376811594203,-19.057971014492754,-43.608695652173914,-40.18840579710145,16.652173913043477
Paramount,632.6382978723404,55319.0,2.0,81.23631205673759,35.82127659574469,84.90524822695036,-40.163120567375884,-14.127659574468085,-19.375886524822697,-43.765957446808514,-40.283687943262414,16.73049645390071
Park La Brea,30.82638888888889,150898.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Pasadena,910.3265306122449,134941.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Pico Rivera,716.043165467626,63151.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Playa Vista,40.19444444444444,2416.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Pomona,1216.391304347826,150269.0,2.0,82.07173913043478,35.99456521739132,85.78855072463769,-40.04347826086956,-13.96376811594203,-19.057971014492754,-43.608695652173914,-40.18840579710145,16.652173913043477
Porter Ranch,111.90647482014388,24923.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Rancho Palos Verdes,110.26950354609929,41301.0,2.0,81.23631205673759,35.82127659574469,84.90524822695036,-40.163120567375884,-14.127659574468085,-19.375886524822697,-43.765957446808514,-40.283687943262414,16.73049645390071
Redondo Beach,185.69230769230768,63261.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Reseda,676.8125,62174.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Rosemead,212.54814814814816,53280.0,2.0,82.83148148148148,36.17577777777778,86.6391851851852,-39.96296296296296,-13.837037037037037,-18.71851851851852,-43.45185185185185,-39.98518518518519,16.488888888888887
Rowland Heights,200.15441176470588,47524.0,2.0,82.59941176470589,36.11558823529413,86.36985294117648,-40.0,-13.875,-18.830882352941178,-43.50735294117647,-40.0514705882353,16.551470588235293
San Dimas,121.25850340136054,35064.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
San Fernando,247.70921985815602,23534.0,2.0,81.30631205673758,35.88751773049646,84.96340425531916,-40.11347517730496,-13.97163120567376,-19.170212765957448,-43.673758865248224,-40.191489361702125,16.69503546099291
San Gabriel,173.97122302158274,39306.0,2.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
San Pedro,797.952380952381,80065.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Santa Clarita,903.1369863013699,157447.0,2.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
Santa Monica,304.1292517006803,84084.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Sherman Oaks,298.6666666666667,61166.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Silverlake,220.75862068965517,30972.0,2.0,80.74006896551724,35.979862068965524,84.20606896551726,-39.87586206896552,-13.668965517241379,-19.53793103448276,-43.51034482758621,-39.98620689655172,16.675862068965518
South El Monte,215.7674418604651,20935.0,2.0,84.65922480620154,36.683488372093024,88.52379844961241,-39.736434108527135,-13.472868217054264,-17.689922480620154,-43.07751937984496,-39.627906976744185,16.248062015503876
South Gate,1219.6524822695035,96418.0,2.0,81.23631205673759,35.82127659574469,84.90524822695036,-40.163120567375884,-14.127659574468085,-19.375886524822697,-43.765957446808514,-40.283687943262414,16.73049645390071
South Park,599.0571428571428,30496.0,1.0,81.55814285714285,35.90885714285715,85.22857142857144,-40.07857142857143,-14.042857142857143,-19.257142857142856,-43.69285714285714,-40.3,16.735714285714284
South Pasadena,115.3265306122449,24303.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
South Whittier,393.5244755244755,55285.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Stevenson Ranch,46.59027777777778,8609.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Studio City,88.18055555555556,34034.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Sun Valley,407.78169014084506,75848.0,2.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
Sunland,163.6595744680851,15316.0,2.0,81.20985815602837,35.81780141843973,84.9222695035461,-40.184397163120565,-14.085106382978724,-19.333333333333332,-43.730496453900706,-40.177304964539005,16.680851063829788
Sylmar,950.7310344827587,69499.0,2.0,80.55931034482758,35.795724137931046,84.06586206896554,-40.07586206896552,-13.820689655172414,-19.52413793103448,-43.675862068965515,-40.15862068965517,16.779310344827586
Tarzana,222.20408163265307,35502.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Temple City,178.0857142857143,33296.0,2.0,81.45035714285714,35.877214285714295,85.15450000000001,-40.128571428571426,-14.092857142857143,-19.271428571428572,-43.714285714285715,-40.22142857142857,16.67142857142857
Torrance,458.51020408163265,137933.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Tujunga,131.10416666666666,26527.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
University Park,244.15277777777777,23596.0,1.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Valinda,193.2753623188406,21568.0,2.0,82.07173913043478,35.99456521739132,85.78855072463769,-40.04347826086956,-13.96376811594203,-19.057971014492754,-43.608695652173914,-40.18840579710145,16.652173913043477
Valley Glen,170.27777777777777,59230.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Van Nuys,849.0555555555555,103770.0,1.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Venice,85.06122448979592,37705.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Vermont Knolls,222.53472222222223,20616.0,1.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Vermont Vista,537.5352112676056,23291.0,1.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
