ZIP,confirmed_cases,population,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Temple City,166.03030303030303,33296.0,2.0,80.20636363636362,35.3743181818182,83.66863636363638,-40.515151515151516,-14.113636363636363,-19.977272727272727,-43.90909090909091,-40.446969696969695,16.90909090909091
Torrance,426.7338129496403,137933.0,2.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
Tujunga,122.05882352941177,26527.0,2.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
University Park,226.25735294117646,23596.0,1.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
Valinda,172.43846153846152,21568.0,2.0,80.77130769230769,35.453615384615404,84.26684615384616,-40.5,-14.023076923076923,-19.776923076923076,-43.83076923076923,-40.33076923076923,16.838461538461537
Valley Glen,156.44117647058823,59230.0,2.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
Van Nuys,784.3970588235294,103770.0,1.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
Venice,78.35251798561151,37705.0,2.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
Vermont Knolls,204.2058823529412,20616.0,1.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
Vermont Vista,487.5223880597015,23291.0,1.0,79.66186567164178,35.23104477611941,83.08888059701493,-40.634328358208954,-14.238805970149254,-20.20149253731343,-44.03731343283582,-40.492537313432834,16.96268656716418
Vernon Central,814.5597014925373,94.0,2.0,79.66186567164178,35.23104477611941,83.08888059701493,-40.634328358208954,-14.238805970149254,-20.20149253731343,-44.03731343283582,-40.492537313432834,16.96268656716418
Walnut,67.83211678832117,30004.0,2.0,79.11036496350363,35.17043795620439,82.42729927007301,-40.62043795620438,-14.036496350364963,-20.394160583941606,-44.01459854014598,-40.40875912408759,17.014598540145986
Watts,465.3615384615385,36815.0,1.0,80.77130769230769,35.453615384615404,84.26684615384616,-40.5,-14.023076923076923,-19.776923076923076,-43.83076923076923,-40.33076923076923,16.838461538461537
West Adams,261.2517985611511,21764.0,1.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
West Covina,649.955223880597,104893.0,2.0,79.66186567164178,35.23104477611941,83.08888059701493,-40.634328358208954,-14.238805970149254,-20.20149253731343,-44.03731343283582,-40.492537313432834,16.96268656716418
West Hills,146.33812949640287,38814.0,2.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
West Hollywood,199.79856115107913,35716.0,2.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
West Vernon,594.589928057554,94.0,2.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
Westchester,117.92086330935251,41500.0,2.0,78.91841726618702,35.30107913669065,82.12467625899284,-40.410071942446045,-13.755395683453237,-20.33812949640288,-43.83453237410072,-40.273381294964025,16.985611510791365
Westlake,817.2537313432836,103839.0,1.0,79.66186567164178,35.23104477611941,83.08888059701493,-40.634328358208954,-14.238805970149254,-20.20149253731343,-44.03731343283582,-40.492537313432834,16.96268656716418
Westwood,96.2720588235294,47916.0,2.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
Whittier,497.5367647058824,83838.0,2.0,79.25749999999998,35.158970588235306,82.64220588235295,-40.68382352941177,-14.161764705882353,-20.323529411764707,-44.0514705882353,-40.4485294117647,17.00735294117647
Wholesale District,788.175572519084,7245.0,1.0,80.50587786259541,35.40007633587788,83.977786259542,-40.51908396946565,-14.068702290076336,-19.885496183206108,-43.87786259541985,-40.396946564885496,16.885496183206108
Willowbrook,361.39694656488547,34336.0,1.0,80.50587786259541,35.40007633587788,83.977786259542,-40.51908396946565,-14.068702290076336,-19.885496183206108,-43.87786259541985,-40.396946564885496,16.885496183206108
Wilmington,395.6390977443609,51517.0,1.0,79.98879699248118,35.318796992481204,83.41556390977445,-40.54887218045113,-14.150375939849624,-20.082706766917294,-43.962406015037594,-40.51127819548872,16.969924812030076
Wilshire Center,313.4318181818182,151328.0,1.0,80.24636363636361,35.35318181818183,83.69378787878789,-40.53787878787879,-14.113636363636363,-19.992424242424242,-43.92424242424242,-40.46212121212121,16.931818181818183
Winnetka,340.06666666666666,46943.0,2.0,79.42392592592591,35.173777777777794,82.86162962962965,-40.68888888888889,-14.22962962962963,-20.25925925925926,-44.05185185185185,-40.44444444444444,16.97037037037037
Woodland Hills,225.34782608695653,59661.0,2.0,78.99615942028984,35.2213043478261,82.25956521739133,-40.528985507246375,-13.91304347826087,-20.333333333333332,-43.93478260869565,-40.35507246376812,17.007246376811594
